,Radius,Pad,U,G,Pin,PinColID,PinRowID,PadName,FEE,FEE_Connector,FEE_Chan,phi,x,y,PadX,PadY,PadR,PadPhi,PadN
681,0,35,6,1,C22,2,22,ZZ.00.035,3.0,J1,66,0.20052719065466765,68.59731935256109,13.943018957268526,19.865195894605865,314.35654987030057,314.9835971194212,1.5076870453541265,122
659,0,36,6,1,B25,1,25,ZZ.00.036,3.0,J1,121,0.20609739039507508,68.5185901675519,14.324901446469351,18.1965400597743,314.457552595168,314.9835971194212,1.5129943433662973,122
684,0,37,6,1,C26,2,26,ZZ.00.037,3.0,J1,115,0.2116675901354825,68.43773505316743,14.706339476309454,16.527371676701538,314.5496978853262,314.9835971194212,1.5183016413784682,122
662,0,38,6,1,B28,1,28,ZZ.00.038,3.0,J1,104,0.21723778987588993,68.35475651810293,15.087321211893949,14.857737761431006,314.63298314528686,314.9835971194212,1.5236089393906393,122
687,0,39,6,1,C29,2,29,ZZ.00.039,3.0,J1,98,0.22280798961629736,68.26965713693713,15.467834832485412,13.187685343119083,314.70740602912525,314.9835971194212,1.5289162374028105,122
719,0,40,6,1,E11,4,11,ZZ.00.040,3.0,J1,52,0.22837818935670479,68.18243955005237,15.847868531870642,11.517261462710271,314.7729644405463,314.98359711942123,1.5342235354149814,122
762,0,41,6,1,E9,4,9,ZZ.00.041,3.0,J1,62,0.23394838909711224,68.0931064635526,16.227410518726977,9.846513171612022,314.8296565329434,314.9835971194212,1.5395308334271522,122
716,0,42,6,1,E7,4,7,ZZ.00.042,3.0,J1,7,0.23951858883751967,68.00166064917954,16.606449016988137,8.175487530369585,314.8774807094509,314.9835971194212,1.5448381314393234,122
761,0,43,6,1,F2,5,2,ZZ.00.043,3.0,J1,31,0.2450887885779271,67.90810494422658,16.984972266209606,6.504231607340564,314.91643562298856,314.9835971194212,1.5501454294514945,122
713,0,44,6,1,E4,4,4,ZZ.00.044,3.0,J1,20,0.25065898831833455,67.81244225145076,17.36296852193353,4.832792477368989,314.94652017629994,314.9835971194212,1.5554527274636654,122
760,0,45,6,1,E2,4,2,ZZ.00.045,3.0,J1,30,0.25622918805874195,67.71467553898277,17.740426056053103,3.161217220459205,314.967733521983,314.9835971194212,1.5607600254758363,122
915,0,46,8,1,B25,1,25,ZZ.00.046,2.0,J1,121,0.2617993877991494,67.61480784023477,18.117333157176454,1.489552920449889,314.98007506251406,314.9835971194211,1.5660673234880074,122
940,0,47,8,1,C26,2,26,ZZ.00.047,2.0,J1,115,0.26736958753955686,67.51284225380635,18.49367813099002,-0.18215333631203154,314.98354445026473,314.9835971194212,1.5713746215001785,122
918,0,48,8,1,B28,1,28,ZZ.00.048,2.0,J1,104,0.27293978727996426,67.40878194338835,18.869449300621394,-1.8538544622978197,314.9781415875115,314.9835971194212,1.5766819195123494,122
943,0,49,8,1,C29,2,29,ZZ.00.049,2.0,J1,98,0.2785099870203717,67.30263013766466,19.244635007001623,-3.525503370123399,314.9638666264387,314.9835971194211,1.5819892175245203,122
984,0,50,8,1,E21,4,21,ZZ.00.050,2.0,J1,71,0.2840801867607791,67.19439013021216,19.61922360922692,-5.19705297387554,314.94071996913414,314.9835971194212,1.5872965155366914,122
1021,0,51,8,1,F16,5,16,ZZ.00.051,2.0,J1,95,0.2896503865011866,67.0840652793984,19.99320348491992,-6.868456190438006,314.9087022675776,314.9835971194211,1.5926038135488625,122
981,0,52,8,1,E18,4,18,ZZ.00.052,2.0,J1,84,0.29522058624159403,66.9716590082775,20.366563030590203,-8.539665940817896,314.867814423623,314.9835971194212,1.5979111115610334,122
1020,0,53,8,1,E16,4,16,ZZ.00.053,2.0,J1,94,0.30079078598200143,66.85717480448388,20.739290661994374,-10.210635151471886,314.8180575889721,314.9835971194212,1.6032184095732043,122
978,0,54,8,1,E14,4,14,ZZ.00.054,2.0,J1,39,0.3063609857224089,66.74061622012405,21.111374814495477,-11.881316755632005,314.7594331651431,314.98359711942123,1.6085257075853754,122
1019,0,55,8,1,F9,5,9,ZZ.00.055,2.0,J1,63,0.31193118546281634,66.62198687166648,21.48280394342179,-13.551663694631264,314.69194280343027,314.9835971194212,1.6138330055975465,122
975,0,56,8,1,E11,4,11,ZZ.00.056,2.0,J1,52,0.31750138520322374,66.50129043982929,21.853566524425037,-15.2216289192293,314.61558840485816,314.9835971194212,1.6191403036097174,122
1018,0,57,8,1,E9,4,9,ZZ.00.057,2.0,J1,62,0.3230715849436312,66.37853066946606,22.22365105383798,-16.89116539093777,314.5303721201274,314.98359711942123,1.6244476016218883,122
972,0,58,8,1,E7,4,7,ZZ.00.058,2.0,J1,7,0.3286417846840386,66.25371136944973,22.59304604903128,-18.560226083345167,314.43629634955465,314.98359711942123,1.6297548996340594,122
1017,0,59,8,1,F2,5,2,ZZ.00.059,2.0,J1,31,0.33421198442444605,66.12683641255431,22.961740048769837,-20.228763983441276,314.3333637430046,314.9835971194212,1.6350621976462305,122
969,0,60,8,1,E4,4,4,ZZ.00.060,2.0,J1,20,0.3397821841648535,65.99790973533482,23.329721613568353,-21.896732092941566,314.2215771998157,314.9835971194211,1.6403694956584014,122
1016,0,61,8,1,E2,4,2,ZZ.00.061,2.0,J1,30,0.3453523839052609,65.86693533800502,23.696979326046282,-23.564083429611117,314.1009398687182,314.9835971194212,1.6456767936705723,122
1246,0,62,10,1,E28,4,28,ZZ.00.062,1.0,J1,103,0.3509225836456683,65.73391728431346,24.06350179128209,-25.230771028587885,313.9714551477456,314.98359711942123,1.6509840916827434,122
1279,0,63,10,1,F23,5,23,ZZ.00.063,1.0,J1,127,0.35649278338607576,65.59885970141724,24.429277637166777,-26.8967479437054,313.8331266841387,314.98359711942123,1.6562913896949145,122
1243,0,64,10,1,E25,4,25,ZZ.00.064,1.0,J1,116,0.3620629831264833,65.46176677975407,24.794295514756747,-28.56196724881527,313.6859583742432,314.98359711942123,1.6615986877070854,122
1278,0,65,10,1,E23,4,23,ZZ.00.065,1.0,J1,126,0.3676331828668907,65.32264277291218,25.158544098625896,-30.226382039109115,313.52995436339995,314.9835971194212,1.6669059857192563,122
1240,0,66,10,1,E21,4,21,ZZ.00.066,1.0,J1,71,0.37320338260729813,65.18149199749838,25.522012087217067,-31.889945432439596,313.36511904582784,314.9835971194212,1.6722132837314274,122
1277,0,67,10,1,F16,5,16,ZZ.00.067,1.0,J1,95,0.37877358234770553,65.03831883300414,25.88468820319264,-33.55261057064082,313.1914570645003,314.9835971194211,1.6775205817435985,122
1237,0,68,10,1,E18,4,18,ZZ.00.068,1.0,J1,84,0.384343782088113,64.89312772166963,26.246561193784476,-35.214330620848386,313.00897331101453,314.9835971194212,1.6828278797557694,122
1276,0,69,10,1,E16,4,16,ZZ.00.069,1.0,J1,94,0.3899139818285204,64.74592316834601,26.60761983114303,-36.87505877681861,312.8176729254535,314.9835971194212,1.6881351777679403,122
1234,0,70,10,1,E14,4,14,ZZ.00.070,1.0,J1,39,0.39548418156892784,64.59670974035555,26.967852912685757,-38.53474826024688,312.6175612962414,314.9835971194212,1.6934424757801114,122
1275,0,71,10,1,F9,5,9,ZZ.00.071,1.0,J1,63,0.4010543813093353,64.44549206735002,27.327249261444635,-40.19335232208506,312.4086440599917,314.9835971194212,1.6987497737922825,122
1231,0,72,10,1,E11,4,11,ZZ.00.072,1.0,J1,52,0.4066245810497427,64.29227484116691,27.685797726413014,-41.850824243858476,312.1909271013485,314.9835971194212,1.7040570718044534,122
1274,0,73,10,1,E9,4,9,ZZ.00.073,1.0,J1,62,0.41219478079015015,64.137062815684,28.043487182891567,-43.50711733898196,311.9644165528208,314.98359711942123,1.7093643698166243,122
1228,0,74,10,1,E7,4,7,ZZ.00.074,1.0,J1,7,0.41776498053055755,63.979860806671795,28.40030653283345,-45.162184954074796,311.7291187946095,314.9835971194212,1.7146716678287954,122
1273,0,75,10,1,F2,5,2,ZZ.00.075,1.0,J1,31,0.423335180270965,63.82067369164406,28.75624470518867,-46.8159804702746,311.4850404544281,314.9835971194212,1.7199789658409665,122
1225,0,76,10,1,E4,4,4,ZZ.00.076,1.0,J1,20,0.42890538001137246,63.65950640970659,29.11129065624756,-48.46845730455069,311.23218840731556,314.9835971194212,1.7252862638531374,122
1272,0,77,10,1,E2,4,2,ZZ.00.077,1.0,J1,30,0.43447557975177986,63.49636396140386,29.465433369983447,-50.11956891101623,310.9705697754431,314.9835971194212,1.7305935618653083,122
1502,0,78,12,1,E28,4,28,ZZ.00.078,0.0,J1,103,0.4400457794921873,63.33125140856394,29.81866185839444,-51.76926878223931,310.70019192791324,314.98359711942123,1.7359008598774794,122
1535,0,79,12,1,F23,5,23,ZZ.00.079,0.0,J1,127,0.4456159792325947,63.164173874141454,30.17096516184436,-53.417510450552626,310.4210624805523,314.98359711942123,1.7412081578896506,122
1499,0,80,12,1,E25,4,25,ZZ.00.080,0.0,J1,116,0.45118617897300217,62.995136542058546,30.522332349402788,-55.06424748936266,310.13318929569607,314.9835971194212,1.7465154559018214,122
1534,0,81,12,1,E23,4,23,ZZ.00.081,0.0,J1,126,0.45675637871340957,62.824144657044116,30.872752519184203,-56.70943351445741,309.8365804819682,314.9835971194212,1.7518227539139923,122
1496,0,82,12,1,E21,4,21,ZZ.00.082,0.0,J1,71,0.462326578453817,62.65120352447107,31.22221479868627,-58.3530221853128,309.5312443940518,314.9835971194212,1.7571300519261634,122
1533,0,83,12,1,F16,5,16,ZZ.00.083,0.0,J1,95,0.4678967781942245,62.47631851019169,31.570708345127127,-59.99496720639789,309.21718963245405,314.9835971194211,1.7624373499383346,122
1493,0,84,12,1,E18,4,18,ZZ.00.084,0.0,J1,84,0.4734669779346319,62.29949504037116,31.918222345781857,-61.63522232847897,308.8944250432643,314.9835971194212,1.7677446479505055,122
1532,0,85,12,1,E16,4,16,ZZ.00.085,0.0,J1,94,0.47903717767503934,62.120738601319246,32.26474601831796,-63.273741349922425,308.56295971790416,314.9835971194212,1.7730519459626763,122
1490,0,86,12,1,E14,4,14,ZZ.00.086,0.0,J1,39,0.48460737741544674,61.940054739320004,32.61026861112986,-64.91047811799599,308.22280299287235,314.9835971194212,1.7783592439748475,122
1531,0,87,12,1,F9,5,9,ZZ.00.087,0.0,J1,63,0.4901775771558542,61.75744906045973,32.95477940367257,-66.54538653016866,307.873964449481,314.9835971194212,1.7836665419870186,122
1487,0,88,12,1,E11,4,11,ZZ.00.088,0.0,J1,52,0.4957477768962616,61.57292723045303,33.29826770679424,-68.17842053540927,307.5164539135861,314.9835971194212,1.7889738399991895,122
1530,0,89,12,1,E9,4,9,ZZ.00.089,0.0,J1,62,0.5013179766366691,61.386494974467006,33.640722863067865,-69.80953413548396,307.1502814553106,314.9835971194212,1.7942811380113604,122
1484,0,90,12,1,E7,4,7,ZZ.00.090,0.0,J1,7,0.5068881763770765,61.198158076943656,33.98213424712191,-71.4386813862515,306.7754573887609,314.9835971194212,1.7995884360235315,122
1529,0,91,12,1,F2,5,2,ZZ.00.091,0.0,J1,31,0.5124583761174839,61.00792238142034,34.32249126597005,-73.06581639895744,306.3919922717362,314.9835971194212,1.8048957340357026,122
1481,0,92,12,1,E4,4,4,ZZ.00.092,0.0,J1,20,0.5180285758578914,60.81579379034855,34.66178335933976,-74.69089334152669,305.9998969054312,314.98359711942123,1.8102030320478735,122
1528,0,93,12,1,E2,4,2,ZZ.00.093,0.0,J1,30,0.5235987755982988,60.62177826491071,34.99999999999999,-76.31386643985466,305.5991823341317,314.9835971194212,1.8155103300600444,63
2,1,0,1,1,B5,1,5,ZZ.01.000,5.0,J2,146,0.005570199740407434,70.99889853990517,0.3954821364492346,78.96848901652525,310.73689124487476,320.61415726396456,1.3219316083117414,58
24,1,1,1,1,C3,2,3,ZZ.01.001,5.0,J2,157,0.011140399480814868,70.99559419379577,0.7909520022564546,77.3182065933093,311.151623436672,320.61415726396456,1.3272389214733455,110
408,1,2,4,1,C3,2,3,ZZ.01.002,4.0,J1,29,0.016710599221222304,70.99008706419585,1.1863973271603678,75.66574630897743,311.5575912629761,320.61415726396456,1.3325462346349495,110
386,1,3,4,1,B5,1,5,ZZ.01.003,4.0,J1,18,0.022280798961629735,70.98237732197539,1.5818058416611125,74.01115470921599,311.9547832886854,320.6141572639645,1.3378535477965534,110
411,1,4,4,1,C6,2,6,ZZ.01.004,4.0,J1,12,0.02785099870203717,70.97246520634492,1.9771652774009458,72.35447839974519,312.343188325891,320.61415726396456,1.3431608609581576,110
389,1,5,4,1,B8,1,8,ZZ.01.005,4.0,J1,5,0.03342119844244461,70.96035102484808,2.3724633675448943,70.69576404500641,312.72279543419114,320.61415726396456,1.3484681741197617,110
158,1,6,2,1,C10,2,10,ZZ.01.006,5.0,J1,61,0.03899139818285204,70.94603515335213,2.767687847161356,69.03505836684775,313.0935939210001,320.6141572639645,1.3537754872813657,110
136,1,7,2,1,B12,1,12,ZZ.01.007,5.0,J1,50,0.04456159792325947,70.92951803603624,3.162826453602646,67.37240814320775,313.45557334184895,320.61415726396456,1.3590828004429696,110
161,1,8,2,1,C13,2,13,ZZ.01.008,5.0,J1,44,0.05013179766366691,70.91080018537778,3.5578669268854726,65.70786020679793,313.8087235006798,320.61415726396456,1.3643901136045737,110
139,1,9,2,1,B15,1,15,ZZ.01.009,5.0,J1,37,0.05570199740407434,70.88988218213633,3.952797010071322,64.0414614437838,314.15303445013313,320.61415726396456,1.369697426766178,110
164,1,10,2,1,C17,2,17,ZZ.01.010,5.0,J1,93,0.061272197144481774,70.86676467533573,4.347604449646762,62.37325879246407,314.48849649182796,320.61415726396456,1.3750047399277818,110
142,1,11,2,1,B19,1,19,ZZ.01.011,5.0,J1,82,0.06684239688488922,70.84144838224387,4.74227699590363,60.703299241948336,314.8151001766349,320.61415726396456,1.3803120530893858,110
167,1,12,2,1,C20,2,20,ZZ.01.012,5.0,J1,76,0.07241259662529664,70.81393408835054,5.136802403319099,59.031629830833616,315.13283630494243,320.61415726396456,1.38561936625099,110
145,1,13,2,1,B22,1,22,ZZ.01.013,5.0,J1,69,0.07798279636570409,70.78422264734297,5.531168430935635,57.35829764587964,315.4416959269159,320.61415726396456,1.390926679412594,110
170,1,14,2,1,C24,2,24,ZZ.01.014,5.0,J1,125,0.08355299610611151,70.75231498107937,5.925362842740776,55.68334982068229,315.74167034274984,320.61415726396456,1.396233992574198,110
148,1,15,2,1,B26,1,26,ZZ.01.015,5.0,J1,114,0.08912319584651894,70.71821207956032,6.319373408046801,54.0068335343459,316.0327511029128,320.61415726396456,1.401541305735802,110
173,1,16,2,1,C27,2,27,ZZ.01.016,5.0,J1,108,0.09469339558692638,70.6819150008981,6.7131879018702,52.32879601015442,316.31493000838555,320.61415726396456,1.406848618897406,110
151,1,17,2,1,B29,1,29,ZZ.01.017,5.0,J1,101,0.10026359532733382,70.64342487128378,7.106794105310982,50.649284514241415,316.5881991108917,320.61415726396456,1.4121559320590102,110
